politicshome.com	KEEP	UK	PoliticsHome	
edinburghlive.co.uk	KEEP	UK	Edinburgh Live	
blackpoolgazette.co.uk	KEEP	UK	Blackpool Gazette	
bylinetimes.com	KEEP	UK	Byline Times	
thestage.co.uk	KEEP	UK	The Stage	
leeds-live.co.uk	KEEP	UK	Leeds Live	
lancs.live	KEEP	UK	Lancs Live	
lexisnexis.co.uk	DROP	UK	LexisNexis UK	aggregator
politics.co.uk	KEEP	UK	Politics.co.uk	
peterboroughtoday.co.uk	KEEP	UK	Peterborough Telegraph	
nation.cymru	KEEP	UK	Nation.Cymru	
plantbasednews.org	DROP	UK	Plant Based News	notnews
campaignlive.com	KEEP	UK	Campaign	
churchtimes.co.uk	KEEP	UK	Church Times	
northamptonchron.co.uk	KEEP	UK	Northampton Chronicle & Echo	
warringtonguardian.co.uk	KEEP	UK	Warrington Guardian	
eveningnews24.co.uk	KEEP	UK	Norwich Evening News	
herefordtimes.com	KEEP	UK	Hereford Times	
shop.exacteditions.com	DROP	UK	Exact Editions	aggregator
exacteditions.com	DROP	UK	Exact Editions	aggregator
doncasterfreepress.co.uk	KEEP	UK	Doncaster Free Press	
careers.newsquest.co.uk	DROP	UK	Newsquest Careers	other
newsquest.co.uk	DROP	UK	Newsquest	other
nub.news	KEEP	UK	Nub News	
elaph.com	KEEP	UK	Elaph	
varsity.co.uk	KEEP	UK	Varsity	
yourweather.co.uk	DROP	UK	Meteored UK	notnews
tortoisemedia.com	KEEP	UK	Tortoise Media	
gaystarnews.com	DROP	UK	Gay Star News	defunct
eveningtimes.co.uk	DROP	UK	Evening Times	defunct
tribunemag.co.uk	KEEP	UK	Tribune	
newsoftheworld.co.uk	DROP	UK	News of the World	defunct
hertfordshiremercury.co.uk	KEEP	UK	Hertfordshire Mercury	
westerntelegraph.co.uk	KEEP	UK	Western Telegraph	
thewestmorlandgazette.co.uk	KEEP	UK	The Westmorland Gazette	
thescarboroughnews.co.uk	KEEP	UK	The Scarborough News	
sundayherald.com	DROP	UK	Sunday Herald	defunct
thecurrencyanalytics.com	DROP	UK	The Currency Analytics	notnews
private-eye.co.uk	KEEP	UK	Private Eye	
theneweuropean.co.uk	KEEP	UK	The New European	
inverness-courier.co.uk	KEEP	UK	The Inverness Courier	
thefootballfaithful.com	DROP	UK	The Football Faithful	notnews
alarab.co.uk	KEEP	UK	Al-Arab	
wakefieldexpress.co.uk	KEEP	UK	Wakefield Express	
guardian-series.co.uk	KEEP	UK	Waltham Forest Guardian	
lancasterguardian.co.uk	KEEP	UK	Lancaster Guardian	
chesterchronicle.co.uk	KEEP	UK	Chester Chronicle	
wiltshiretimes.co.uk	KEEP	UK	Wiltshire Times	
oxfordstudent.com	KEEP	UK	The Oxford Student	
maidenhead-advertiser.co.uk	KEEP	UK	Maidenhead Advertiser	
southwarknews.co.uk	KEEP	UK	Southwark News	
fifetoday.co.uk	KEEP	UK	Fife Free Press	
dunfermlinepress.com	KEEP	UK	Dunfermline Press	
romfordrecorder.co.uk	KEEP	UK	Romford Recorder	
the5krunner.com	DROP	UK	the5krunner	notnews
impartialreporter.com	KEEP	UK	The Impartial Reporter	
macclesfield-express.co.uk	KEEP	UK	Macclesfield Express	
newburytoday.co.uk	KEEP	UK	Newbury Weekly News	
cravenherald.co.uk	KEEP	UK	Craven Herald & Pioneer	
darlingtonandstocktontimes.co.uk	KEEP	UK	Darlington & Stockton Times	
thewestonmercury.co.uk	KEEP	UK	Weston Mercury	
theboar.org	KEEP	UK	The Boar	
newhamrecorder.co.uk	KEEP	UK	Newham Recorder	
holyrood.com	KEEP	UK	Holyrood	
keighleynews.co.uk	KEEP	UK	Keighley News	
freedomnews.org.uk	KEEP	UK	Freedom News	
andoveradvertiser.co.uk	KEEP	UK	Andover Advertiser	
bridportnews.co.uk	KEEP	UK	Bridport News	
thenews.coop	KEEP	UK	Co-op News	
ardrossanherald.com	KEEP	UK	Ardrossan and Saltcoats Herald	
islingtongazette.co.uk	KEEP	UK	Islington Gazette	
tivysideadvertiser.co.uk	KEEP	UK	Tivyside Advertiser	
s1jobs.com	DROP	UK	s1jobs	other
northampton-news-hp.co.uk	DROP	UK	Northants Herald & Post	defunct
eastlondonadvertiser.co.uk	KEEP	UK	East London Advertiser	
menmedia.co.uk	DROP	UK	MEN Media	other
henleystandard.co.uk	KEEP	UK	Henley Standard	
bedfordshire-news.co.uk	DROP	UK	Bedfordshire on Sunday	defunct
richmondandtwickenhamtimes.co.uk	KEEP	UK	Richmond and Twickenham Times	
jobs24.co.uk	DROP	UK	Jobs24	other
palatinate.org.uk	KEEP	UK	Palatinate	
buxtonadvertiser.co.uk	KEEP	UK	Buxton Advertiser	
theoldie.co.uk	DROP	UK	The Oldie	notnews
labourstart.org	DROP	UK	LabourStart	aggregator
eveningtelegraph.co.uk	KEEP	UK	Dundee Evening Telegraph	
bathchronicle.co.uk	KEEP	UK	Bath Chronicle	
idler.co.uk	DROP	UK	The Idler	notnews
localiq.co.uk	DROP	UK	LocaliQ	other
manchestermill.co.uk	KEEP	UK	The Mill	
anphoblacht.com	DROP	UK	An Phoblacht	nonukus
eppingforestguardian.co.uk	KEEP	UK	Epping Forest Guardian	
daventryexpress.co.uk	KEEP	UK	Daventry Express	
redbrick.me	KEEP	UK	Redbrick	
sentimentmetrics.com	DROP	UK	Sentiment Metrics	other
stornowaygazette.co.uk	KEEP	UK	Stornoway Gazette	
glasgowguardian.co.uk	KEEP	UK	The Glasgow Guardian	
wikitribune.com	DROP	UK	WikiTribune	defunct
hastingsobserver.co.uk	KEEP	UK	Hastings & St. Leonards Observer	
epigram.org.uk	KEEP	UK	Epigram	
